Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood,Zip.Code
2.018E+13,6/10/18,200,6/10/18,1823,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+12,1/17/18,2249,1/17/18,2249,DUI,DUI-LIQUOR,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/10/18,239,6/10/18,2225,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/7/18,1600,6/11/18,752,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/11/18,1130,6/11/18,1153,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/12/18,711,6/12/18,812,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/17/17,1630,1/18/18,619,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/12/18,1510,6/12/18,1702,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/12/18,1927,6/12/18,1927,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/12/18,2000,6/12/18,2022,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/12/18,2300,6/13/18,1939,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,4/9/18,1200,6/14/18,905,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/9/18,1700,6/14/18,1538,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/12/18,1020,6/15/18,754,SEX OFFENSE-OTHER,SEXOFF-INDECENT LIBERTIES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/11/18,700,6/15/18,1229,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,N,N1,BALLARD NORTH,98107
2.018E+13,6/14/18,1900,6/15/18,1351,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/15/18,2325,6/15/18,2325,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/14/18,1700,6/15/18,2342,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/17/18,1402,6/17/18,1402,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/17/18,2106,6/17/18,2106,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+12,1/17/18,1700,1/18/18,1810,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/17/18,1400,6/18/18,1230,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/18/18,1738,6/18/18,1738,TRESPASS,TRESPASS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/18/18,700,6/18/18,1918,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/18/18,2200,6/19/18,1346,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/20/18,1700,6/20/18,1956,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/20/18,1906,6/20/18,1906,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/19/18,1615,7/19/18,1615,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/22/18,1700,6/22/18,1759,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/22/18,2207,6/22/18,2207,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/22/18,1630,6/22/18,2237,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/22/18,2300,6/22/18,2300,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/22/18,2330,6/23/18,1050,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/22/18,615,6/23/18,1425,TRESPASS,TRESPASS,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/6/18,0,6/23/18,1602,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/23/18,1602,6/23/18,1602,TRESPASS,TRESPASS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/19/18,1311,1/19/18,1311,TRESPASS,TRESPASS,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/22/18,0,6/24/18,1329,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/23/18,1800,6/24/18,1457,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/23/18,2020,6/25/18,1627,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/4/18,1400,6/25/18,1906,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/26/18,741,6/26/18,741,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,NORTH,J,J1,BALLARD NORTH,98107
2.018E+12,1/19/18,242,1/19/18,1657,CAR PROWL,THEFT-AUTOACC,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/25/18,1120,6/26/18,937,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N1,BALLARD NORTH,98107
2.018E+13,6/21/18,800,6/26/18,1342,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/26/18,2230,6/27/18,737,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/26/18,2200,6/27/18,1745,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N1,BALLARD NORTH,98107
2.018E+13,6/19/18,1100,6/28/18,1545,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N1,BALLARD NORTH,98107
2.018E+13,6/26/18,0,6/28/18,1805,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,6/24/18,1100,6/28/18,1859,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/28/18,2041,6/28/18,2041,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/28/18,2235,6/28/18,2235,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/28/18,2200,6/29/18,528,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/28/18,2100,6/29/18,912,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/28/18,2300,6/29/18,1313,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/28/18,1030,6/30/18,1052,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/29/18,900,6/30/18,1131,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/29/18,0,6/30/18,1202,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/19/18,1700,1/20/18,745,CAR PROWL,THEFT-LICENSE PLATE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/26/18,800,7/1/18,1403,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+12,1/19/18,1730,1/20/18,808,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/2/18,415,7/2/18,427,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+12,1/19/18,1900,1/20/18,1146,CAR PROWL,THEFT-AUTOACC,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/2/18,1930,7/3/18,834,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/2/18,2100,7/3/18,1247,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/3/18,1345,7/25/18,1542,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/26/18,0,7/3/18,1617,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/20/18,1408,1/20/18,1408,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,4/20/18,1512,7/3/18,2002,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/19/18,2100,1/20/18,1502,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/4/18,507,7/4/18,507,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/4/18,759,7/4/18,813,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/5/18,719,7/5/18,916,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/4/18,1700,7/5/18,852,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/5/18,2035,7/5/18,2345,TRESPASS,TRESPASS,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/5/18,2200,7/5/18,2308,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/4/18,1230,7/7/18,1423,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/7/18,1452,7/7/18,1452,SEX OFFENSE-OTHER,SEXOFF-OTHER,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/7/18,1537,7/7/18,1537,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,6/5/18,2025,7/7/18,1708,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/21/18,239,1/21/18,354,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/7/18,2300,7/8/18,846,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/8/18,1604,7/8/18,1604,TRESPASS,TRESPASS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/8/18,1926,7/8/18,2111,TRESPASS,TRESPASS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/7/18,340,7/9/18,1209,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/4/18,400,7/9/18,1813,TRESPASS,TRESPASS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/9/18,2300,7/10/18,526,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/10/18,1643,7/10/18,1751,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+12,1/17/18,0,1/21/18,1935,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/20/18,2300,1/21/18,1312,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/10/18,1700,7/11/18,1132,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/11/18,1401,7/11/18,1401,DUI,DUI-DRUGS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/11/18,600,7/11/18,1535,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/11/18,1000,7/11/18,1906,TRESPASS,TRESPASS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/11/18,2338,7/11/18,2338,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/12/18,301,7/12/18,309,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/12/18,400,7/12/18,634,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/21/18,1637,1/21/18,1637,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/12/18,1232,7/12/18,1232,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/11/18,2000,7/12/18,2212,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/12/18,1700,7/12/18,2250,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/3/18,1210,7/13/18,1628,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/14/18,1832,7/14/18,1832,FAMILY OFFENSE-NONVIOLENT,CHILD-ENDANGERMENT,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/14/18,2141,7/14/18,2141,DUI,DUI-LIQUOR,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/14/18,2357,7/15/18,18,SEX OFFENSE-OTHER,SEXOFF-INDECENT LIBERTIES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/15/18,415,7/15/18,724,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/15/18,1223,7/15/18,1223,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/16/18,1200,7/17/18,124,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/17/18,727,7/17/18,857,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/22/18,100,1/22/18,959,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/20/18,1230,1/22/18,1229,ROBBERY-COMMERCIAL,ROBBERY-BANK-BODYFORCE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/18/18,348,7/18/18,1844,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/19/18,133,7/19/18,836,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/19/18,1640,7/19/18,1640,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/19/18,1949,7/19/18,1949,THEFT-ALL OTHER,THEFT-MAIL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/19/18,1900,7/20/18,1032,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/20/18,1621,7/20/18,1621,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/21/18,1600,7/22/18,802,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/19/18,0,7/22/18,1744,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/22/18,2200,7/23/18,611,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/22/18,2100,7/23/18,613,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/22/18,1915,7/23/18,1942,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/24/18,905,7/24/18,905,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/22/18,1400,7/24/18,1503,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/21/18,1600,7/24/18,1512,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/2/18,1730,7/25/18,1206,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/24/18,2230,7/25/18,1719,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/24/18,2000,7/25/18,1747,CAR PROWL,THEFT-CARPROWL,NORTH,N,N1,BALLARD NORTH,98107
2.018E+13,7/25/18,1854,7/26/18,15,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/24/18,1,7/26/18,1432,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/26/18,2147,7/27/18,837,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-GUN,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/27/18,1008,7/27/18,1008,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/27/18,1110,7/27/18,1406,DUI,DUI-LIQUOR,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/27/18,1746,7/27/18,1833,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/28/18,1604,7/28/18,1604,DISORDERLY CONDUCT,DISORDERLY CONDUCT,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/28/18,1637,7/28/18,1637,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/28/18,2240,7/29/18,27,DUI,DUI-LIQUOR,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/29/18,132,7/29/18,132,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/29/18,1803,7/29/18,1803,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/29/18,2100,7/30/18,1010,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,7/29/18,2230,7/31/18,944,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/31/18,1917,7/31/18,1917,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/31/18,2014,7/31/18,2014,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/1/18,821,8/1/18,821,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/2/18,10,8/2/18,10,RAPE,RAPE-STRONGARM,NORTH,J,J1,BALLARD NORTH,98107
2.018E+12,1/24/18,709,1/24/18,709,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/2/18,2237,8/2/18,2237,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/2/18,2200,8/3/18,833,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/4/18,1140,8/4/18,1140,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/19/18,1700,8/4/18,1557,MOTOR VEHICLE THEFT,VEH-THEFT-TRAILER,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/3/18,1730,8/4/18,1936,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/4/18,2330,8/5/18,9,TRESPASS,TRESPASS,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/5/18,406,8/5/18,406,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/4/18,2030,8/5/18,1253,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/7/18,613,8/7/18,613,THEFT-ALL OTHER,THEFT-BOAT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/7/18,1555,8/7/18,1555,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/7/18,1604,8/7/18,1604,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/7/18,530,8/8/18,1226,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/8/18,1033,8/8/18,1033,DUI,DUI-DRUGS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/8/18,805,8/8/18,1219,CAR PROWL,THEFT-CARPROWL,NORTH,N,N1,BALLARD NORTH,98107
2.018E+13,8/8/18,1254,8/8/18,1254,SEX OFFENSE-OTHER,SEXOFF-OTHER,NORTH,N,N1,BALLARD NORTH,98107
2.018E+13,8/9/18,2210,8/9/18,2210,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/9/18,720,8/10/18,1046,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/10/18,1111,8/10/18,1111,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/10/18,1700,8/11/18,1110,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/10/18,1700,8/11/18,1112,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/11/18,2007,8/11/18,2010,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/12/18,1343,8/12/18,1343,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/11/18,2230,8/12/18,1359,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/11/18,1300,8/12/18,1731,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/12/18,1651,8/12/18,1651,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/10/18,800,8/12/18,1808,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/12/18,1914,8/12/18,2102,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/12/18,2253,8/12/18,2253,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/12/18,2000,8/13/18,1518,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/3/18,300,8/13/18,1751,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/5/16,0,8/5/18,1124,SEX OFFENSE-OTHER,SEXOFF-OTHER,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/15/18,1205,8/15/18,1205,NARCOTIC,NARC-POSSESS-AMPHETAMINE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/16/18,422,8/16/18,624,TRESPASS,TRESPASS,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,7/18/18,1200,8/16/18,929,CAR PROWL,THEFT-LICENSE PLATE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/15/18,1900,8/16/18,1135,CAR PROWL,THEFT-LICENSE PLATE,NORTH,J,J1,BALLARD NORTH,98107
2.018E+13,8/17/18,1302,8/17/18,1302,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/17/18,2100,8/18/18,1312,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,J,J2,BALLARD NORTH,98107
2.018E+12,1/25/18,2147,1/25/18,2147,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
2.018E+13,8/6/18,2300,8/19/18,2351,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH,98107
